id	binary label	label	image path
0	Cow	cow	JPEGImages/2008_000335.jpg
1	Cow	cow	JPEGImages/2008_000335.jpg
2	Cow	cow	JPEGImages/2008_000335.jpg
3	Cow	cow	JPEGImages/2008_000335.jpg
4	Cow	cow	JPEGImages/2008_000711.jpg
5	Cow	cow	JPEGImages/2008_000711.jpg
6	Cow	cow	JPEGImages/2008_000711.jpg
7	Cow	cow	JPEGImages/2008_000711.jpg
8	Cow	cow	JPEGImages/2008_000905.jpg
9	Cow	cow	JPEGImages/2008_001359.jpg
10	Cow	cow	JPEGImages/2008_001653.jpg
11	Cow	cow	JPEGImages/2008_001653.jpg
12	Cow	cow	JPEGImages/2008_001653.jpg
13	Cow	cow	JPEGImages/2008_001653.jpg
14	Cow	cow	JPEGImages/2008_001653.jpg
15	Cow	cow	JPEGImages/2008_001653.jpg
16	Cow	cow	JPEGImages/2008_001653.jpg
17	Cow	cow	JPEGImages/2008_001653.jpg
18	Cow	cow	JPEGImages/2008_002270.jpg
19	Cow	cow	JPEGImages/2008_002270.jpg
20	Cow	cow	JPEGImages/2008_002278.jpg
21	Cow	cow	JPEGImages/2008_002278.jpg
22	Cow	cow	JPEGImages/2008_002278.jpg
23	Cow	cow	JPEGImages/2008_002278.jpg
24	Cow	cow	JPEGImages/2008_002278.jpg
25	Cow	cow	JPEGImages/2008_002686.jpg
26	Cow	cow	JPEGImages/2008_002686.jpg
27	Cow	cow	JPEGImages/2008_002686.jpg
28	Cow	cow	JPEGImages/2008_003065.jpg
29	Cow	cow	JPEGImages/2008_003094.jpg
30	Cow	cow	JPEGImages/2008_003094.jpg
31	Cow	cow	JPEGImages/2008_003094.jpg
32	Cow	cow	JPEGImages/2008_003297.jpg
33	Cow	cow	JPEGImages/2008_003297.jpg
34	Cow	cow	JPEGImages/2008_004450.jpg
35	Cow	cow	JPEGImages/2008_004827.jpg
36	Cow	cow	JPEGImages/2008_004841.jpg
37	Cow	cow	JPEGImages/2008_005375.jpg
38	Cow	cow	JPEGImages/2008_005375.jpg
39	Cow	cow	JPEGImages/2008_005714.jpg
40	Cow	cow	JPEGImages/2008_006210.jpg
41	Cow	cow	JPEGImages/2008_006210.jpg
42	Cow	cow	JPEGImages/2008_006355.jpg
43	Cow	cow	JPEGImages/2008_006496.jpg
44	Cow	cow	JPEGImages/2008_006496.jpg
45	Cow	cow	JPEGImages/2008_006827.jpg
46	Cow	cow	JPEGImages/2008_006827.jpg
47	Cow	cow	JPEGImages/2008_006827.jpg
48	Cow	cow	JPEGImages/2008_006827.jpg
49	Cow	cow	JPEGImages/2008_006827.jpg
50	Cow	cow	JPEGImages/2008_006827.jpg
51	Cow	cow	JPEGImages/2008_007009.jpg
52	Cow	cow	JPEGImages/2008_007009.jpg
53	Cow	cow	JPEGImages/2008_007009.jpg
54	Cow	cow	JPEGImages/2008_007014.jpg
55	Cow	cow	JPEGImages/2008_007026.jpg
56	Cow	cow	JPEGImages/2008_007026.jpg
57	Cow	cow	JPEGImages/2008_007026.jpg
58	Cow	cow	JPEGImages/2008_007544.jpg
59	Cow	cow	JPEGImages/2008_007544.jpg
60	Cow	cow	JPEGImages/2008_007556.jpg
61	Cow	cow	JPEGImages/2008_007556.jpg
62	Cow	cow	JPEGImages/2008_007556.jpg
63	Cow	cow	JPEGImages/2008_007556.jpg
64	Cow	cow	JPEGImages/2008_007556.jpg
65	Cow	cow	JPEGImages/2008_007666.jpg
66	Cow	cow	JPEGImages/2008_007666.jpg
67	Cow	cow	JPEGImages/2008_007666.jpg
68	Cow	cow	JPEGImages/2008_007666.jpg
69	Cow	cow	JPEGImages/2008_007666.jpg
70	Cow	cow	JPEGImages/2008_007666.jpg
71	Cow	cow	JPEGImages/2008_007666.jpg
72	Cow	cow	JPEGImages/2008_007666.jpg
73	Cow	cow	JPEGImages/2008_008121.jpg
74	Cow	cow	JPEGImages/2008_008132.jpg
75	Cow	cow	JPEGImages/2008_008169.jpg
76	Cow	cow	JPEGImages/2008_008199.jpg
77	Cow	cow	JPEGImages/2008_008199.jpg
78	Cow	cow	JPEGImages/2008_008199.jpg
79	Cow	cow	JPEGImages/2008_008370.jpg
80	Cow	cow	JPEGImages/2008_008370.jpg
81	Cow	cow	JPEGImages/2008_008370.jpg
82	Cow	cow	JPEGImages/2008_008428.jpg
83	Cow	cow	JPEGImages/2008_008482.jpg
84	Cow	cow	JPEGImages/2008_008521.jpg
85	Cow	cow	JPEGImages/2008_008521.jpg
86	Cow	cow	JPEGImages/2008_008521.jpg
87	Cow	cow	JPEGImages/2008_008521.jpg
88	Cow	cow	JPEGImages/2008_008521.jpg
89	Cow	cow	JPEGImages/2008_008521.jpg
90	Cow	cow	JPEGImages/2008_008521.jpg
91	Cow	cow	JPEGImages/2008_008521.jpg
92	Cow	cow	JPEGImages/2008_008521.jpg
93	Cow	cow	JPEGImages/2008_008541.jpg
94	Cow	cow	JPEGImages/2008_008635.jpg
95	Cow	cow	JPEGImages/2008_008635.jpg
96	Cow	cow	JPEGImages/2008_008635.jpg
97	Cow	cow	JPEGImages/2008_008635.jpg
98	Cow	cow	JPEGImages/2008_008635.jpg
99	Cow	cow	JPEGImages/2008_008635.jpg
100	Not cow	horse	JPEGImages/2008_000008.jpg
101	Not cow	horse	JPEGImages/2008_000141.jpg
102	Not cow	horse	JPEGImages/2008_000142.jpg
103	Not cow	horse	JPEGImages/2008_000371.jpg
104	Not cow	horse	JPEGImages/2008_000371.jpg
105	Not cow	horse	JPEGImages/2008_000428.jpg
106	Not cow	horse	JPEGImages/2008_000499.jpg
107	Not cow	horse	JPEGImages/2008_000552.jpg
108	Not cow	horse	JPEGImages/2008_000696.jpg
109	Not cow	horse	JPEGImages/2008_000912.jpg
110	Not cow	horse	JPEGImages/2008_000912.jpg
111	Not cow	horse	JPEGImages/2008_001031.jpg
112	Not cow	horse	JPEGImages/2008_001112.jpg
113	Not cow	horse	JPEGImages/2008_001171.jpg
114	Not cow	horse	JPEGImages/2008_001235.jpg
115	Not cow	horse	JPEGImages/2008_001278.jpg
116	Not cow	horse	JPEGImages/2008_001382.jpg
117	Not cow	horse	JPEGImages/2008_001464.jpg
118	Not cow	horse	JPEGImages/2008_001645.jpg
119	Not cow	horse	JPEGImages/2008_001729.jpg
120	Not cow	horse	JPEGImages/2008_002338.jpg
121	Not cow	horse	JPEGImages/2008_002338.jpg
122	Not cow	horse	JPEGImages/2008_002411.jpg
123	Not cow	horse	JPEGImages/2008_002411.jpg
124	Not cow	horse	JPEGImages/2008_002459.jpg
125	Not cow	horse	JPEGImages/2008_002459.jpg
126	Not cow	horse	JPEGImages/2008_002665.jpg
127	Not cow	horse	JPEGImages/2008_002666.jpg
128	Not cow	horse	JPEGImages/2008_002686.jpg
129	Not cow	horse	JPEGImages/2008_002697.jpg
130	Not cow	horse	JPEGImages/2008_002762.jpg
131	Not cow	horse	JPEGImages/2008_002866.jpg
132	Not cow	horse	JPEGImages/2008_002993.jpg
133	Not cow	horse	JPEGImages/2008_003018.jpg
134	Not cow	horse	JPEGImages/2008_003043.jpg
135	Not cow	horse	JPEGImages/2008_003043.jpg
136	Not cow	horse	JPEGImages/2008_003182.jpg
137	Not cow	horse	JPEGImages/2008_003242.jpg
138	Not cow	horse	JPEGImages/2008_003272.jpg
139	Not cow	horse	JPEGImages/2008_003272.jpg
140	Not cow	horse	JPEGImages/2008_003283.jpg
141	Not cow	horse	JPEGImages/2008_003380.jpg
142	Not cow	horse	JPEGImages/2008_003447.jpg
143	Not cow	horse	JPEGImages/2008_003596.jpg
144	Not cow	horse	JPEGImages/2008_003677.jpg
145	Not cow	horse	JPEGImages/2008_003802.jpg
146	Not cow	horse	JPEGImages/2008_003802.jpg
147	Not cow	horse	JPEGImages/2008_003802.jpg
148	Not cow	horse	JPEGImages/2008_004195.jpg
149	Not cow	horse	JPEGImages/2008_004430.jpg
150	Not cow	horse	JPEGImages/2008_004539.jpg
151	Not cow	horse	JPEGImages/2008_004539.jpg
152	Not cow	horse	JPEGImages/2008_004545.jpg
153	Not cow	horse	JPEGImages/2008_004545.jpg
154	Not cow	horse	JPEGImages/2008_004545.jpg
155	Not cow	horse	JPEGImages/2008_004545.jpg
156	Not cow	horse	JPEGImages/2008_004545.jpg
157	Not cow	horse	JPEGImages/2008_004545.jpg
158	Not cow	horse	JPEGImages/2008_004545.jpg
159	Not cow	horse	JPEGImages/2008_004545.jpg
160	Not cow	horse	JPEGImages/2008_004545.jpg
161	Not cow	horse	JPEGImages/2008_004545.jpg
162	Not cow	horse	JPEGImages/2008_004545.jpg
163	Not cow	horse	JPEGImages/2008_004584.jpg
164	Not cow	horse	JPEGImages/2008_004584.jpg
165	Not cow	horse	JPEGImages/2008_004649.jpg
166	Not cow	horse	JPEGImages/2008_004764.jpg
167	Not cow	horse	JPEGImages/2008_004868.jpg
168	Not cow	horse	JPEGImages/2008_004892.jpg
169	Not cow	horse	JPEGImages/2008_004892.jpg
170	Not cow	horse	JPEGImages/2008_004892.jpg
171	Not cow	horse	JPEGImages/2008_004892.jpg
172	Not cow	horse	JPEGImages/2008_004892.jpg
173	Not cow	horse	JPEGImages/2008_004892.jpg
174	Not cow	horse	JPEGImages/2008_004911.jpg
175	Not cow	horse	JPEGImages/2008_005168.jpg
176	Not cow	horse	JPEGImages/2008_005365.jpg
177	Not cow	horse	JPEGImages/2008_005396.jpg
178	Not cow	horse	JPEGImages/2008_005408.jpg
179	Not cow	horse	JPEGImages/2008_005473.jpg
180	Not cow	horse	JPEGImages/2008_005473.jpg
181	Not cow	horse	JPEGImages/2008_005473.jpg
182	Not cow	horse	JPEGImages/2008_005473.jpg
183	Not cow	horse	JPEGImages/2008_005558.jpg
184	Not cow	horse	JPEGImages/2008_005589.jpg
185	Not cow	horse	JPEGImages/2008_005668.jpg
186	Not cow	horse	JPEGImages/2008_005682.jpg
187	Not cow	horse	JPEGImages/2008_005682.jpg
188	Not cow	horse	JPEGImages/2008_005682.jpg
189	Not cow	horse	JPEGImages/2008_005705.jpg
190	Not cow	horse	JPEGImages/2008_005705.jpg
191	Not cow	horse	JPEGImages/2008_005791.jpg
