id	binary label	label	image path
0	Not sheep	cow	JPEGImages/2008_000335.jpg
1	Not sheep	cow	JPEGImages/2008_000335.jpg
2	Not sheep	cow	JPEGImages/2008_000335.jpg
3	Not sheep	cow	JPEGImages/2008_000335.jpg
4	Not sheep	cow	JPEGImages/2008_000711.jpg
5	Not sheep	cow	JPEGImages/2008_000711.jpg
6	Not sheep	cow	JPEGImages/2008_000711.jpg
7	Not sheep	cow	JPEGImages/2008_000711.jpg
8	Not sheep	cow	JPEGImages/2008_000905.jpg
9	Not sheep	cow	JPEGImages/2008_001359.jpg
10	Not sheep	cow	JPEGImages/2008_001653.jpg
11	Not sheep	cow	JPEGImages/2008_001653.jpg
12	Not sheep	cow	JPEGImages/2008_001653.jpg
13	Not sheep	cow	JPEGImages/2008_001653.jpg
14	Not sheep	cow	JPEGImages/2008_001653.jpg
15	Not sheep	cow	JPEGImages/2008_001653.jpg
16	Not sheep	cow	JPEGImages/2008_001653.jpg
17	Not sheep	cow	JPEGImages/2008_001653.jpg
18	Not sheep	cow	JPEGImages/2008_002270.jpg
19	Not sheep	cow	JPEGImages/2008_002270.jpg
20	Not sheep	cow	JPEGImages/2008_002278.jpg
21	Not sheep	cow	JPEGImages/2008_002278.jpg
22	Not sheep	cow	JPEGImages/2008_002278.jpg
23	Not sheep	cow	JPEGImages/2008_002278.jpg
24	Not sheep	cow	JPEGImages/2008_002278.jpg
25	Not sheep	cow	JPEGImages/2008_002686.jpg
26	Not sheep	cow	JPEGImages/2008_002686.jpg
27	Not sheep	cow	JPEGImages/2008_002686.jpg
28	Not sheep	cow	JPEGImages/2008_003065.jpg
29	Not sheep	cow	JPEGImages/2008_003094.jpg
30	Not sheep	cow	JPEGImages/2008_003094.jpg
31	Not sheep	cow	JPEGImages/2008_003094.jpg
32	Not sheep	cow	JPEGImages/2008_003297.jpg
33	Not sheep	cow	JPEGImages/2008_003297.jpg
34	Not sheep	cow	JPEGImages/2008_004450.jpg
35	Not sheep	cow	JPEGImages/2008_004827.jpg
36	Not sheep	cow	JPEGImages/2008_004841.jpg
37	Not sheep	cow	JPEGImages/2008_005375.jpg
38	Not sheep	cow	JPEGImages/2008_005375.jpg
39	Not sheep	cow	JPEGImages/2008_005714.jpg
40	Not sheep	cow	JPEGImages/2008_006210.jpg
41	Not sheep	cow	JPEGImages/2008_006210.jpg
42	Not sheep	cow	JPEGImages/2008_006355.jpg
43	Not sheep	cow	JPEGImages/2008_006496.jpg
44	Not sheep	cow	JPEGImages/2008_006496.jpg
45	Not sheep	cow	JPEGImages/2008_006827.jpg
46	Not sheep	cow	JPEGImages/2008_006827.jpg
47	Not sheep	cow	JPEGImages/2008_006827.jpg
48	Not sheep	cow	JPEGImages/2008_006827.jpg
49	Not sheep	cow	JPEGImages/2008_006827.jpg
50	Not sheep	cow	JPEGImages/2008_006827.jpg
51	Not sheep	cow	JPEGImages/2008_007009.jpg
52	Not sheep	cow	JPEGImages/2008_007009.jpg
53	Not sheep	cow	JPEGImages/2008_007009.jpg
54	Not sheep	cow	JPEGImages/2008_007014.jpg
55	Not sheep	cow	JPEGImages/2008_007026.jpg
56	Not sheep	cow	JPEGImages/2008_007026.jpg
57	Not sheep	cow	JPEGImages/2008_007026.jpg
58	Not sheep	cow	JPEGImages/2008_007544.jpg
59	Not sheep	cow	JPEGImages/2008_007544.jpg
60	Not sheep	cow	JPEGImages/2008_007556.jpg
61	Not sheep	cow	JPEGImages/2008_007556.jpg
62	Not sheep	cow	JPEGImages/2008_007556.jpg
63	Not sheep	cow	JPEGImages/2008_007556.jpg
64	Not sheep	cow	JPEGImages/2008_007556.jpg
65	Not sheep	cow	JPEGImages/2008_007666.jpg
66	Not sheep	cow	JPEGImages/2008_007666.jpg
67	Not sheep	cow	JPEGImages/2008_007666.jpg
68	Not sheep	cow	JPEGImages/2008_007666.jpg
69	Not sheep	cow	JPEGImages/2008_007666.jpg
70	Not sheep	cow	JPEGImages/2008_007666.jpg
71	Not sheep	cow	JPEGImages/2008_007666.jpg
72	Not sheep	cow	JPEGImages/2008_007666.jpg
73	Not sheep	cow	JPEGImages/2008_008121.jpg
74	Not sheep	cow	JPEGImages/2008_008132.jpg
75	Not sheep	cow	JPEGImages/2008_008169.jpg
76	Not sheep	cow	JPEGImages/2008_008199.jpg
77	Not sheep	cow	JPEGImages/2008_008199.jpg
78	Not sheep	cow	JPEGImages/2008_008199.jpg
79	Not sheep	cow	JPEGImages/2008_008370.jpg
80	Not sheep	cow	JPEGImages/2008_008370.jpg
81	Not sheep	cow	JPEGImages/2008_008370.jpg
82	Not sheep	cow	JPEGImages/2008_008428.jpg
83	Not sheep	cow	JPEGImages/2008_008482.jpg
84	Not sheep	cow	JPEGImages/2008_008521.jpg
85	Not sheep	cow	JPEGImages/2008_008521.jpg
86	Not sheep	cow	JPEGImages/2008_008521.jpg
87	Not sheep	cow	JPEGImages/2008_008521.jpg
88	Not sheep	cow	JPEGImages/2008_008521.jpg
89	Not sheep	cow	JPEGImages/2008_008521.jpg
90	Not sheep	cow	JPEGImages/2008_008521.jpg
91	Not sheep	cow	JPEGImages/2008_008521.jpg
92	Not sheep	cow	JPEGImages/2008_008521.jpg
93	Not sheep	cow	JPEGImages/2008_008541.jpg
94	Not sheep	cow	JPEGImages/2008_008635.jpg
95	Not sheep	cow	JPEGImages/2008_008635.jpg
96	Not sheep	cow	JPEGImages/2008_008635.jpg
97	Not sheep	cow	JPEGImages/2008_008635.jpg
98	Not sheep	cow	JPEGImages/2008_008635.jpg
99	Not sheep	cow	JPEGImages/2008_008635.jpg
100	Not sheep	horse	JPEGImages/2008_000008.jpg
101	Not sheep	horse	JPEGImages/2008_000141.jpg
102	Not sheep	horse	JPEGImages/2008_000142.jpg
103	Not sheep	horse	JPEGImages/2008_000371.jpg
104	Not sheep	horse	JPEGImages/2008_000371.jpg
105	Not sheep	horse	JPEGImages/2008_000428.jpg
106	Not sheep	horse	JPEGImages/2008_000499.jpg
107	Not sheep	horse	JPEGImages/2008_000552.jpg
108	Not sheep	horse	JPEGImages/2008_000696.jpg
109	Not sheep	horse	JPEGImages/2008_000912.jpg
110	Not sheep	horse	JPEGImages/2008_000912.jpg
111	Not sheep	horse	JPEGImages/2008_001031.jpg
112	Not sheep	horse	JPEGImages/2008_001112.jpg
113	Not sheep	horse	JPEGImages/2008_001171.jpg
114	Not sheep	horse	JPEGImages/2008_001235.jpg
115	Not sheep	horse	JPEGImages/2008_001278.jpg
116	Not sheep	horse	JPEGImages/2008_001382.jpg
117	Not sheep	horse	JPEGImages/2008_001464.jpg
118	Not sheep	horse	JPEGImages/2008_001645.jpg
119	Not sheep	horse	JPEGImages/2008_001729.jpg
120	Not sheep	horse	JPEGImages/2008_002338.jpg
121	Not sheep	horse	JPEGImages/2008_002338.jpg
122	Not sheep	horse	JPEGImages/2008_002411.jpg
123	Not sheep	horse	JPEGImages/2008_002411.jpg
124	Not sheep	horse	JPEGImages/2008_002459.jpg
125	Not sheep	horse	JPEGImages/2008_002459.jpg
126	Not sheep	horse	JPEGImages/2008_002665.jpg
127	Not sheep	horse	JPEGImages/2008_002666.jpg
128	Not sheep	horse	JPEGImages/2008_002686.jpg
129	Not sheep	horse	JPEGImages/2008_002697.jpg
130	Not sheep	horse	JPEGImages/2008_002762.jpg
131	Not sheep	horse	JPEGImages/2008_002866.jpg
132	Not sheep	horse	JPEGImages/2008_002993.jpg
133	Not sheep	horse	JPEGImages/2008_003018.jpg
134	Not sheep	horse	JPEGImages/2008_003043.jpg
135	Not sheep	horse	JPEGImages/2008_003043.jpg
136	Not sheep	horse	JPEGImages/2008_003182.jpg
137	Not sheep	horse	JPEGImages/2008_003242.jpg
138	Not sheep	horse	JPEGImages/2008_003272.jpg
139	Not sheep	horse	JPEGImages/2008_003272.jpg
140	Not sheep	horse	JPEGImages/2008_003283.jpg
141	Not sheep	horse	JPEGImages/2008_003380.jpg
142	Not sheep	horse	JPEGImages/2008_003447.jpg
143	Not sheep	horse	JPEGImages/2008_003596.jpg
144	Not sheep	horse	JPEGImages/2008_003677.jpg
145	Not sheep	horse	JPEGImages/2008_003802.jpg
146	Not sheep	horse	JPEGImages/2008_003802.jpg
147	Not sheep	horse	JPEGImages/2008_003802.jpg
148	Not sheep	horse	JPEGImages/2008_004195.jpg
149	Not sheep	horse	JPEGImages/2008_004430.jpg
150	Not sheep	horse	JPEGImages/2008_004539.jpg
151	Not sheep	horse	JPEGImages/2008_004539.jpg
152	Not sheep	horse	JPEGImages/2008_004545.jpg
153	Not sheep	horse	JPEGImages/2008_004545.jpg
154	Not sheep	horse	JPEGImages/2008_004545.jpg
155	Not sheep	horse	JPEGImages/2008_004545.jpg
156	Not sheep	horse	JPEGImages/2008_004545.jpg
157	Not sheep	horse	JPEGImages/2008_004545.jpg
158	Not sheep	horse	JPEGImages/2008_004545.jpg
159	Not sheep	horse	JPEGImages/2008_004545.jpg
160	Not sheep	horse	JPEGImages/2008_004545.jpg
161	Not sheep	horse	JPEGImages/2008_004545.jpg
162	Not sheep	horse	JPEGImages/2008_004545.jpg
163	Not sheep	horse	JPEGImages/2008_004584.jpg
164	Not sheep	horse	JPEGImages/2008_004584.jpg
165	Not sheep	horse	JPEGImages/2008_004649.jpg
166	Not sheep	horse	JPEGImages/2008_004764.jpg
167	Not sheep	horse	JPEGImages/2008_004868.jpg
168	Not sheep	horse	JPEGImages/2008_004892.jpg
169	Not sheep	horse	JPEGImages/2008_004892.jpg
170	Not sheep	horse	JPEGImages/2008_004892.jpg
