id	binary label	label	image path
0	Not motorbike	cow	JPEGImages/2008_000335.jpg
1	Not motorbike	cow	JPEGImages/2008_000335.jpg
2	Not motorbike	cow	JPEGImages/2008_000335.jpg
3	Not motorbike	cow	JPEGImages/2008_000335.jpg
4	Not motorbike	cow	JPEGImages/2008_000711.jpg
5	Not motorbike	cow	JPEGImages/2008_000711.jpg
6	Not motorbike	cow	JPEGImages/2008_000711.jpg
7	Not motorbike	cow	JPEGImages/2008_000711.jpg
8	Not motorbike	cow	JPEGImages/2008_000905.jpg
9	Not motorbike	cow	JPEGImages/2008_001359.jpg
10	Not motorbike	cow	JPEGImages/2008_001653.jpg
11	Not motorbike	cow	JPEGImages/2008_001653.jpg
12	Not motorbike	cow	JPEGImages/2008_001653.jpg
13	Not motorbike	cow	JPEGImages/2008_001653.jpg
14	Not motorbike	cow	JPEGImages/2008_001653.jpg
15	Not motorbike	cow	JPEGImages/2008_001653.jpg
16	Not motorbike	cow	JPEGImages/2008_001653.jpg
17	Not motorbike	cow	JPEGImages/2008_001653.jpg
18	Not motorbike	cow	JPEGImages/2008_002270.jpg
19	Not motorbike	cow	JPEGImages/2008_002270.jpg
20	Not motorbike	cow	JPEGImages/2008_002278.jpg
21	Not motorbike	cow	JPEGImages/2008_002278.jpg
22	Not motorbike	cow	JPEGImages/2008_002278.jpg
23	Not motorbike	cow	JPEGImages/2008_002278.jpg
24	Not motorbike	cow	JPEGImages/2008_002278.jpg
25	Not motorbike	cow	JPEGImages/2008_002686.jpg
26	Not motorbike	cow	JPEGImages/2008_002686.jpg
27	Not motorbike	cow	JPEGImages/2008_002686.jpg
28	Not motorbike	cow	JPEGImages/2008_003065.jpg
29	Not motorbike	cow	JPEGImages/2008_003094.jpg
30	Not motorbike	cow	JPEGImages/2008_003094.jpg
31	Not motorbike	cow	JPEGImages/2008_003094.jpg
32	Not motorbike	cow	JPEGImages/2008_003297.jpg
33	Not motorbike	cow	JPEGImages/2008_003297.jpg
34	Not motorbike	cow	JPEGImages/2008_004450.jpg
35	Not motorbike	cow	JPEGImages/2008_004827.jpg
36	Not motorbike	cow	JPEGImages/2008_004841.jpg
37	Not motorbike	cow	JPEGImages/2008_005375.jpg
38	Not motorbike	cow	JPEGImages/2008_005375.jpg
39	Not motorbike	cow	JPEGImages/2008_005714.jpg
40	Not motorbike	cow	JPEGImages/2008_006210.jpg
41	Not motorbike	cow	JPEGImages/2008_006210.jpg
42	Not motorbike	cow	JPEGImages/2008_006355.jpg
43	Not motorbike	cow	JPEGImages/2008_006496.jpg
44	Not motorbike	cow	JPEGImages/2008_006496.jpg
45	Not motorbike	cow	JPEGImages/2008_006827.jpg
46	Not motorbike	cow	JPEGImages/2008_006827.jpg
47	Not motorbike	cow	JPEGImages/2008_006827.jpg
48	Not motorbike	cow	JPEGImages/2008_006827.jpg
49	Not motorbike	cow	JPEGImages/2008_006827.jpg
50	Not motorbike	cow	JPEGImages/2008_006827.jpg
51	Not motorbike	cow	JPEGImages/2008_007009.jpg
52	Not motorbike	cow	JPEGImages/2008_007009.jpg
53	Not motorbike	cow	JPEGImages/2008_007009.jpg
54	Not motorbike	cow	JPEGImages/2008_007014.jpg
55	Not motorbike	cow	JPEGImages/2008_007026.jpg
56	Not motorbike	cow	JPEGImages/2008_007026.jpg
57	Not motorbike	cow	JPEGImages/2008_007026.jpg
58	Not motorbike	cow	JPEGImages/2008_007544.jpg
59	Not motorbike	cow	JPEGImages/2008_007544.jpg
60	Not motorbike	cow	JPEGImages/2008_007556.jpg
61	Not motorbike	cow	JPEGImages/2008_007556.jpg
62	Not motorbike	cow	JPEGImages/2008_007556.jpg
63	Not motorbike	cow	JPEGImages/2008_007556.jpg
64	Not motorbike	cow	JPEGImages/2008_007556.jpg
65	Not motorbike	cow	JPEGImages/2008_007666.jpg
66	Not motorbike	cow	JPEGImages/2008_007666.jpg
67	Not motorbike	cow	JPEGImages/2008_007666.jpg
68	Not motorbike	cow	JPEGImages/2008_007666.jpg
69	Not motorbike	cow	JPEGImages/2008_007666.jpg
70	Not motorbike	cow	JPEGImages/2008_007666.jpg
71	Not motorbike	cow	JPEGImages/2008_007666.jpg
72	Not motorbike	cow	JPEGImages/2008_007666.jpg
73	Not motorbike	cow	JPEGImages/2008_008121.jpg
74	Not motorbike	cow	JPEGImages/2008_008132.jpg
75	Not motorbike	cow	JPEGImages/2008_008169.jpg
76	Not motorbike	cow	JPEGImages/2008_008199.jpg
77	Not motorbike	cow	JPEGImages/2008_008199.jpg
78	Not motorbike	cow	JPEGImages/2008_008199.jpg
79	Not motorbike	cow	JPEGImages/2008_008370.jpg
80	Not motorbike	cow	JPEGImages/2008_008370.jpg
81	Not motorbike	cow	JPEGImages/2008_008370.jpg
82	Not motorbike	cow	JPEGImages/2008_008428.jpg
83	Not motorbike	cow	JPEGImages/2008_008482.jpg
84	Not motorbike	cow	JPEGImages/2008_008521.jpg
85	Not motorbike	cow	JPEGImages/2008_008521.jpg
86	Not motorbike	cow	JPEGImages/2008_008521.jpg
87	Not motorbike	cow	JPEGImages/2008_008521.jpg
88	Not motorbike	cow	JPEGImages/2008_008521.jpg
89	Not motorbike	cow	JPEGImages/2008_008521.jpg
90	Not motorbike	cow	JPEGImages/2008_008521.jpg
91	Not motorbike	cow	JPEGImages/2008_008521.jpg
92	Not motorbike	cow	JPEGImages/2008_008521.jpg
93	Not motorbike	cow	JPEGImages/2008_008541.jpg
94	Not motorbike	cow	JPEGImages/2008_008635.jpg
95	Not motorbike	cow	JPEGImages/2008_008635.jpg
96	Not motorbike	cow	JPEGImages/2008_008635.jpg
97	Not motorbike	cow	JPEGImages/2008_008635.jpg
98	Not motorbike	cow	JPEGImages/2008_008635.jpg
99	Not motorbike	cow	JPEGImages/2008_008635.jpg
100	Not motorbike	horse	JPEGImages/2008_000008.jpg
101	Not motorbike	horse	JPEGImages/2008_000141.jpg
102	Not motorbike	horse	JPEGImages/2008_000142.jpg
103	Not motorbike	horse	JPEGImages/2008_000371.jpg
104	Not motorbike	horse	JPEGImages/2008_000371.jpg
105	Not motorbike	horse	JPEGImages/2008_000428.jpg
106	Not motorbike	horse	JPEGImages/2008_000499.jpg
107	Not motorbike	horse	JPEGImages/2008_000552.jpg
108	Not motorbike	horse	JPEGImages/2008_000696.jpg
109	Not motorbike	horse	JPEGImages/2008_000912.jpg
110	Not motorbike	horse	JPEGImages/2008_000912.jpg
111	Not motorbike	horse	JPEGImages/2008_001031.jpg
112	Not motorbike	horse	JPEGImages/2008_001112.jpg
113	Not motorbike	horse	JPEGImages/2008_001171.jpg
114	Not motorbike	horse	JPEGImages/2008_001235.jpg
115	Not motorbike	horse	JPEGImages/2008_001278.jpg
116	Not motorbike	horse	JPEGImages/2008_001382.jpg
117	Not motorbike	horse	JPEGImages/2008_001464.jpg
118	Not motorbike	horse	JPEGImages/2008_001645.jpg
119	Not motorbike	horse	JPEGImages/2008_001729.jpg
120	Not motorbike	horse	JPEGImages/2008_002338.jpg
121	Not motorbike	horse	JPEGImages/2008_002338.jpg
122	Not motorbike	horse	JPEGImages/2008_002411.jpg
123	Not motorbike	horse	JPEGImages/2008_002411.jpg
124	Not motorbike	horse	JPEGImages/2008_002459.jpg
125	Not motorbike	horse	JPEGImages/2008_002459.jpg
126	Not motorbike	horse	JPEGImages/2008_002665.jpg
127	Not motorbike	horse	JPEGImages/2008_002666.jpg
128	Not motorbike	horse	JPEGImages/2008_002686.jpg
129	Not motorbike	horse	JPEGImages/2008_002697.jpg
130	Not motorbike	horse	JPEGImages/2008_002762.jpg
