id	binary label	label	image path
0	Not statue	cow	JPEGImages/2008_000335.jpg
1	Not statue	cow	JPEGImages/2008_000335.jpg
2	Not statue	cow	JPEGImages/2008_000335.jpg
3	Not statue	cow	JPEGImages/2008_000335.jpg
4	Not statue	cow	JPEGImages/2008_000711.jpg
5	Not statue	cow	JPEGImages/2008_000711.jpg
6	Not statue	cow	JPEGImages/2008_000711.jpg
7	Not statue	cow	JPEGImages/2008_000711.jpg
8	Not statue	cow	JPEGImages/2008_000905.jpg
9	Not statue	cow	JPEGImages/2008_001359.jpg
10	Not statue	cow	JPEGImages/2008_001653.jpg
11	Not statue	cow	JPEGImages/2008_001653.jpg
12	Not statue	cow	JPEGImages/2008_001653.jpg
13	Not statue	cow	JPEGImages/2008_001653.jpg
14	Not statue	cow	JPEGImages/2008_001653.jpg
15	Not statue	cow	JPEGImages/2008_001653.jpg
16	Not statue	cow	JPEGImages/2008_001653.jpg
17	Not statue	cow	JPEGImages/2008_001653.jpg
18	Not statue	cow	JPEGImages/2008_002270.jpg
19	Not statue	cow	JPEGImages/2008_002270.jpg
20	Not statue	cow	JPEGImages/2008_002278.jpg
21	Not statue	cow	JPEGImages/2008_002278.jpg
22	Not statue	cow	JPEGImages/2008_002278.jpg
23	Not statue	cow	JPEGImages/2008_002278.jpg
24	Not statue	cow	JPEGImages/2008_002278.jpg
25	Not statue	cow	JPEGImages/2008_002686.jpg
26	Not statue	cow	JPEGImages/2008_002686.jpg
27	Not statue	cow	JPEGImages/2008_002686.jpg
28	Not statue	cow	JPEGImages/2008_003065.jpg
29	Not statue	cow	JPEGImages/2008_003094.jpg
30	Not statue	cow	JPEGImages/2008_003094.jpg
31	Not statue	cow	JPEGImages/2008_003094.jpg
32	Not statue	cow	JPEGImages/2008_003297.jpg
33	Not statue	cow	JPEGImages/2008_003297.jpg
34	Not statue	cow	JPEGImages/2008_004450.jpg
35	Not statue	cow	JPEGImages/2008_004827.jpg
36	Not statue	cow	JPEGImages/2008_004841.jpg
37	Not statue	cow	JPEGImages/2008_005375.jpg
38	Not statue	cow	JPEGImages/2008_005375.jpg
39	Not statue	cow	JPEGImages/2008_005714.jpg
40	Not statue	cow	JPEGImages/2008_006210.jpg
41	Not statue	cow	JPEGImages/2008_006210.jpg
42	Not statue	cow	JPEGImages/2008_006355.jpg
43	Not statue	cow	JPEGImages/2008_006496.jpg
44	Not statue	cow	JPEGImages/2008_006496.jpg
45	Not statue	cow	JPEGImages/2008_006827.jpg
46	Not statue	cow	JPEGImages/2008_006827.jpg
47	Not statue	cow	JPEGImages/2008_006827.jpg
48	Not statue	cow	JPEGImages/2008_006827.jpg
49	Not statue	cow	JPEGImages/2008_006827.jpg
50	Not statue	cow	JPEGImages/2008_006827.jpg
51	Not statue	cow	JPEGImages/2008_007009.jpg
52	Not statue	cow	JPEGImages/2008_007009.jpg
53	Not statue	cow	JPEGImages/2008_007009.jpg
54	Not statue	cow	JPEGImages/2008_007014.jpg
55	Not statue	cow	JPEGImages/2008_007026.jpg
56	Not statue	cow	JPEGImages/2008_007026.jpg
57	Not statue	cow	JPEGImages/2008_007026.jpg
58	Not statue	cow	JPEGImages/2008_007544.jpg
59	Not statue	cow	JPEGImages/2008_007544.jpg
60	Not statue	cow	JPEGImages/2008_007556.jpg
61	Not statue	cow	JPEGImages/2008_007556.jpg
62	Not statue	cow	JPEGImages/2008_007556.jpg
63	Not statue	cow	JPEGImages/2008_007556.jpg
64	Not statue	cow	JPEGImages/2008_007556.jpg
65	Not statue	cow	JPEGImages/2008_007666.jpg
66	Not statue	cow	JPEGImages/2008_007666.jpg
67	Not statue	cow	JPEGImages/2008_007666.jpg
68	Not statue	cow	JPEGImages/2008_007666.jpg
69	Not statue	cow	JPEGImages/2008_007666.jpg
70	Not statue	cow	JPEGImages/2008_007666.jpg
71	Not statue	cow	JPEGImages/2008_007666.jpg
72	Not statue	cow	JPEGImages/2008_007666.jpg
73	Not statue	cow	JPEGImages/2008_008121.jpg
74	Not statue	cow	JPEGImages/2008_008132.jpg
75	Not statue	cow	JPEGImages/2008_008169.jpg
76	Not statue	cow	JPEGImages/2008_008199.jpg
77	Not statue	cow	JPEGImages/2008_008199.jpg
78	Not statue	cow	JPEGImages/2008_008199.jpg
79	Not statue	cow	JPEGImages/2008_008370.jpg
80	Not statue	cow	JPEGImages/2008_008370.jpg
81	Not statue	cow	JPEGImages/2008_008370.jpg
82	Not statue	cow	JPEGImages/2008_008428.jpg
83	Not statue	cow	JPEGImages/2008_008482.jpg
84	Not statue	cow	JPEGImages/2008_008521.jpg
85	Not statue	cow	JPEGImages/2008_008521.jpg
86	Not statue	cow	JPEGImages/2008_008521.jpg
87	Not statue	cow	JPEGImages/2008_008521.jpg
88	Not statue	cow	JPEGImages/2008_008521.jpg
89	Not statue	cow	JPEGImages/2008_008521.jpg
90	Not statue	cow	JPEGImages/2008_008521.jpg
91	Not statue	cow	JPEGImages/2008_008521.jpg
92	Not statue	cow	JPEGImages/2008_008521.jpg
93	Not statue	cow	JPEGImages/2008_008541.jpg
94	Not statue	cow	JPEGImages/2008_008635.jpg
95	Not statue	cow	JPEGImages/2008_008635.jpg
96	Not statue	cow	JPEGImages/2008_008635.jpg
97	Not statue	cow	JPEGImages/2008_008635.jpg
98	Not statue	cow	JPEGImages/2008_008635.jpg
99	Not statue	cow	JPEGImages/2008_008635.jpg
100	Not statue	horse	JPEGImages/2008_000008.jpg
101	Not statue	horse	JPEGImages/2008_000141.jpg
102	Not statue	horse	JPEGImages/2008_000142.jpg
103	Not statue	horse	JPEGImages/2008_000371.jpg
104	Not statue	horse	JPEGImages/2008_000371.jpg
105	Not statue	horse	JPEGImages/2008_000428.jpg
106	Not statue	horse	JPEGImages/2008_000499.jpg
107	Not statue	horse	JPEGImages/2008_000552.jpg
108	Not statue	horse	JPEGImages/2008_000696.jpg
109	Not statue	horse	JPEGImages/2008_000912.jpg
110	Not statue	horse	JPEGImages/2008_000912.jpg
111	Not statue	horse	JPEGImages/2008_001031.jpg
112	Not statue	horse	JPEGImages/2008_001112.jpg
113	Not statue	horse	JPEGImages/2008_001171.jpg
114	Not statue	horse	JPEGImages/2008_001235.jpg
115	Not statue	horse	JPEGImages/2008_001278.jpg
116	Not statue	horse	JPEGImages/2008_001382.jpg
117	Not statue	horse	JPEGImages/2008_001464.jpg
118	Not statue	horse	JPEGImages/2008_001645.jpg
119	Not statue	horse	JPEGImages/2008_001729.jpg
120	Not statue	horse	JPEGImages/2008_002338.jpg
121	Not statue	horse	JPEGImages/2008_002338.jpg
122	Not statue	horse	JPEGImages/2008_002411.jpg
123	Not statue	horse	JPEGImages/2008_002411.jpg
124	Not statue	horse	JPEGImages/2008_002459.jpg
125	Not statue	horse	JPEGImages/2008_002459.jpg
126	Not statue	horse	JPEGImages/2008_002665.jpg
127	Not statue	horse	JPEGImages/2008_002666.jpg
128	Not statue	horse	JPEGImages/2008_002686.jpg
129	Not statue	horse	JPEGImages/2008_002697.jpg
130	Not statue	horse	JPEGImages/2008_002762.jpg
131	Not statue	horse	JPEGImages/2008_002866.jpg
132	Not statue	horse	JPEGImages/2008_002993.jpg
133	Not statue	horse	JPEGImages/2008_003018.jpg
134	Not statue	horse	JPEGImages/2008_003043.jpg
135	Not statue	horse	JPEGImages/2008_003043.jpg
136	Not statue	horse	JPEGImages/2008_003182.jpg
137	Not statue	horse	JPEGImages/2008_003242.jpg
138	Not statue	horse	JPEGImages/2008_003272.jpg
139	Not statue	horse	JPEGImages/2008_003272.jpg
140	Not statue	horse	JPEGImages/2008_003283.jpg
141	Not statue	horse	JPEGImages/2008_003380.jpg
142	Not statue	horse	JPEGImages/2008_003447.jpg
143	Not statue	horse	JPEGImages/2008_003596.jpg
144	Not statue	horse	JPEGImages/2008_003677.jpg
145	Not statue	horse	JPEGImages/2008_003802.jpg
146	Not statue	horse	JPEGImages/2008_003802.jpg
147	Not statue	horse	JPEGImages/2008_003802.jpg
148	Not statue	horse	JPEGImages/2008_004195.jpg
149	Not statue	horse	JPEGImages/2008_004430.jpg
150	Not statue	horse	JPEGImages/2008_004539.jpg
151	Not statue	horse	JPEGImages/2008_004539.jpg
152	Not statue	horse	JPEGImages/2008_004545.jpg
153	Not statue	horse	JPEGImages/2008_004545.jpg
154	Not statue	horse	JPEGImages/2008_004545.jpg
155	Not statue	horse	JPEGImages/2008_004545.jpg
156	Not statue	horse	JPEGImages/2008_004545.jpg
157	Not statue	horse	JPEGImages/2008_004545.jpg
158	Not statue	horse	JPEGImages/2008_004545.jpg
159	Not statue	horse	JPEGImages/2008_004545.jpg
160	Not statue	horse	JPEGImages/2008_004545.jpg
161	Not statue	horse	JPEGImages/2008_004545.jpg
162	Not statue	horse	JPEGImages/2008_004545.jpg
163	Not statue	horse	JPEGImages/2008_004584.jpg
164	Not statue	horse	JPEGImages/2008_004584.jpg
165	Not statue	horse	JPEGImages/2008_004649.jpg
166	Not statue	horse	JPEGImages/2008_004764.jpg
167	Not statue	horse	JPEGImages/2008_004868.jpg
168	Not statue	horse	JPEGImages/2008_004892.jpg
169	Not statue	horse	JPEGImages/2008_004892.jpg
170	Not statue	horse	JPEGImages/2008_004892.jpg
171	Not statue	horse	JPEGImages/2008_004892.jpg
172	Not statue	horse	JPEGImages/2008_004892.jpg
173	Not statue	horse	JPEGImages/2008_004892.jpg
174	Not statue	horse	JPEGImages/2008_004911.jpg
175	Not statue	horse	JPEGImages/2008_005168.jpg
176	Not statue	horse	JPEGImages/2008_005365.jpg
177	Not statue	horse	JPEGImages/2008_005396.jpg
178	Not statue	horse	JPEGImages/2008_005408.jpg
179	Not statue	horse	JPEGImages/2008_005473.jpg
180	Not statue	horse	JPEGImages/2008_005473.jpg
181	Not statue	horse	JPEGImages/2008_005473.jpg
182	Not statue	horse	JPEGImages/2008_005473.jpg
183	Not statue	horse	JPEGImages/2008_005558.jpg
184	Not statue	horse	JPEGImages/2008_005589.jpg
185	Not statue	horse	JPEGImages/2008_005668.jpg
186	Not statue	horse	JPEGImages/2008_005682.jpg
187	Not statue	horse	JPEGImages/2008_005682.jpg
188	Not statue	horse	JPEGImages/2008_005682.jpg
189	Not statue	horse	JPEGImages/2008_005705.jpg
190	Not statue	horse	JPEGImages/2008_005705.jpg
191	Not statue	horse	JPEGImages/2008_005791.jpg
192	Not statue	horse	JPEGImages/2008_005818.jpg
193	Not statue	horse	JPEGImages/2008_005818.jpg
194	Not statue	horse	JPEGImages/2008_005818.jpg
195	Not statue	horse	JPEGImages/2008_005818.jpg
196	Not statue	horse	JPEGImages/2008_005818.jpg
197	Not statue	horse	JPEGImages/2008_006096.jpg
198	Not statue	horse	JPEGImages/2008_006096.jpg
199	Not statue	horse	JPEGImages/2008_006096.jpg
200	Not statue	motorbike	JPEGImages/2008_000109.jpg
201	Not statue	motorbike	JPEGImages/2008_000143.jpg
202	Not statue	motorbike	JPEGImages/2008_000144.jpg
203	Not statue	motorbike	JPEGImages/2008_000237.jpg
204	Not statue	motorbike	JPEGImages/2008_000315.jpg
205	Not statue	motorbike	JPEGImages/2008_000393.jpg
206	Not statue	motorbike	JPEGImages/2008_000393.jpg
207	Not statue	motorbike	JPEGImages/2008_000545.jpg
208	Not statue	motorbike	JPEGImages/2008_000563.jpg
209	Not statue	motorbike	JPEGImages/2008_000583.jpg
210	Not statue	motorbike	JPEGImages/2008_000689.jpg
211	Not statue	motorbike	JPEGImages/2008_000854.jpg
212	Not statue	motorbike	JPEGImages/2008_000981.jpg
213	Not statue	motorbike	JPEGImages/2008_001119.jpg
214	Not statue	motorbike	JPEGImages/2008_001158.jpg
215	Not statue	motorbike	JPEGImages/2008_001158.jpg
216	Not statue	motorbike	JPEGImages/2008_001203.jpg
217	Not statue	motorbike	JPEGImages/2008_001525.jpg
218	Not statue	motorbike	JPEGImages/2008_001525.jpg
219	Not statue	motorbike	JPEGImages/2008_001525.jpg
220	Not statue	motorbike	JPEGImages/2008_001631.jpg
221	Not statue	motorbike	JPEGImages/2008_001643.jpg
222	Not statue	motorbike	JPEGImages/2008_001690.jpg
223	Not statue	motorbike	JPEGImages/2008_001690.jpg
224	Not statue	motorbike	JPEGImages/2008_001691.jpg
225	Not statue	motorbike	JPEGImages/2008_001699.jpg
226	Not statue	motorbike	JPEGImages/2008_002123.jpg
227	Not statue	motorbike	JPEGImages/2008_002123.jpg
228	Not statue	motorbike	JPEGImages/2008_002123.jpg
229	Not statue	motorbike	JPEGImages/2008_002123.jpg
230	Not statue	motorbike	JPEGImages/2008_002202.jpg
231	Not statue	motorbike	JPEGImages/2008_002370.jpg
232	Not statue	motorbike	JPEGImages/2008_002370.jpg
233	Not statue	motorbike	JPEGImages/2008_002370.jpg
234	Not statue	motorbike	JPEGImages/2008_002370.jpg
235	Not statue	motorbike	JPEGImages/2008_002772.jpg
236	Not statue	motorbike	JPEGImages/2008_002774.jpg
237	Not statue	motorbike	JPEGImages/2008_002804.jpg
238	Not statue	motorbike	JPEGImages/2008_002948.jpg
239	Not statue	motorbike	JPEGImages/2008_002955.jpg
240	Not statue	motorbike	JPEGImages/2008_002972.jpg
241	Not statue	motorbike	JPEGImages/2008_003151.jpg
242	Not statue	motorbike	JPEGImages/2008_003269.jpg
243	Not statue	motorbike	JPEGImages/2008_003323.jpg
244	Not statue	motorbike	JPEGImages/2008_003323.jpg
245	Not statue	motorbike	JPEGImages/2008_003394.jpg
246	Not statue	motorbike	JPEGImages/2008_003429.jpg
247	Not statue	motorbike	JPEGImages/2008_003498.jpg
248	Not statue	motorbike	JPEGImages/2008_003590.jpg
249	Not statue	motorbike	JPEGImages/2008_003590.jpg
250	Not statue	motorbike	JPEGImages/2008_003637.jpg
251	Not statue	motorbike	JPEGImages/2008_003637.jpg
252	Not statue	motorbike	JPEGImages/2008_003769.jpg
253	Not statue	motorbike	JPEGImages/2008_003892.jpg
254	Not statue	motorbike	JPEGImages/2008_003939.jpg
255	Not statue	motorbike	JPEGImages/2008_004036.jpg
256	Not statue	motorbike	JPEGImages/2008_004084.jpg
257	Not statue	motorbike	JPEGImages/2008_004084.jpg
258	Not statue	motorbike	JPEGImages/2008_004084.jpg
259	Not statue	motorbike	JPEGImages/2008_004084.jpg
260	Not statue	motorbike	JPEGImages/2008_004084.jpg
261	Not statue	motorbike	JPEGImages/2008_004288.jpg
262	Not statue	motorbike	JPEGImages/2008_004365.jpg
